name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Oak Openings Preserve Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo	The Nature Conservancy (TNC — originally named Oak Openings Region as one of 200 'Last Great Places on Earth')		"Oak Openings Preserve is the largest of the Metroparks — by far — at 5,000 acres. The park takes its name from the surrounding region, which is 23 times larger. The natural habitats in the park range from oak savanna to wetlands to vegetated sand. The Nature Conservancy once named the sandy region one of the 200 'Last Great Places on Earth.' Prickly-pear cactus, wild lupine and sand cherry bloom atop dry, hot dunes just yards away from orchids thriving in low, wet swales. Oak Openings is a birder's paradise and is the nesting place of bluebirds, indigo buntings, whippoorwills, lark sparrows and many other species. There are more than 70 miles of trail in the preserve, including a network of horse trails, a dedicated cross-country ski trail and a popular singletrack mountain bike trail."	"5402 Wilkins Rd, Whitehouse, OH 43571; Beach Ridge Area: 3520 Waterville Swanton Rd, Swanton, OH 43558"	5000	Fulton;Lucas	Swanton	Swanton	41.555985	-83.855383	86HRH44V+9R	Bridle Trail;Mountain Bike Trail;Beach;Playground;Cabin Rentals	"NOT IN BASELINE — major discovery. Spans Lucas County (main entrance, Whitehouse) and Fulton County (Beach Ridge Area, Swanton). GIS_VERIFY_COUNTY for multi-county boundary. Largest Metropark by far. Beach Ridge Area has its own page and distinct address (Fulton Co) but is part of this park. TNC designation as 'Last Great Places on Earth'. Named trails include 12 color-coded trails; see trails listing. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source."	https://metroparkstoledo.com/explore-your-parks/oak-openings-preserve-metropark/	https://metroparkstoledo.com/explore-your-parks/oak-openings-preserve-metropark/;https://metroparkstoledo.com/explore-your-parks/oak-openings-beach-ridge-area/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Oak Openings Beach Ridge Area	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"The Beach Ridge Area at Oak Openings Preserve Metropark is the hub of adventure nestled in the woods at the region's largest Metropark. Beach Ridge is home to two unique attractions, the Cannaley Treehouse Village and the 12-mile Beach Ridge Singletrack Mountain Biking Trail. Stay overnight in the trees, wake up to a hot cup of coffee at The Wheelhouse, and warm up on the FitPark Ride Mountain Biking Skills course before tackling the singletrack."	"3520 Waterville Swanton Rd, Swanton, OH 43558"		Fulton;Lucas			41.567	-83.782	86HRH689+R6	Mountain Bike Trail;Beach;Restrooms;Parking Lot	"NOT IN BASELINE — new discovery. Child area / sub-unit of Oak Openings Preserve Metropark. Address in Swanton, OH = Fulton County. GIS_VERIFY_COUNTY. Cannaley Treehouse Village is located here (3520 Waterville Swanton Rd, Swanton OH 43558). One of three Oak Openings trailheads (with Springbrook and Buttonbush)."	https://metroparkstoledo.com/explore-your-parks/oak-openings-beach-ridge-area/	https://metroparkstoledo.com/explore-your-parks/oak-openings-beach-ridge-area/;https://metroparkstoledo.com/explore-your-parks/cannaley-treehouse-village/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Pearson Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo	Old-Growth Forest Network (inducted 2026)		"From birding to baseball to picnicking and fishing, there's something for everyone at Pearson. This Metropark is one of the last remaining stands of the Great Black Swamp, a notorious forest that once blanketed much of northwest Ohio. Buildings, shelters, bridges, ponds and a garden with a waterfall were built by workers enrolled in the Works Progress Administration and Civilian Conservation Corps during The Great Depression. Nearly 15 miles of trail in this 624-acre park provide remarkable access to the best birding anywhere. Portions of Pearson Metropark's Black Swamp woods were inducted into the national Old-Growth Forest Network on Arbor Day 2026."	"761 Lallendorf Rd, Oregon, OH 43616"	624	Lucas	Oregon		41.644773	-83.438363	86HRJHV6+WM	Ball Diamond;Tennis Court;Soccer Pitch;Playground;Cabin Rentals;Observation Deck;Wetland Restoration;Wetland	Baseline says 627 ac; source says 624 ac — minor discrepancy. Pearson North is an addition accessible from Seaman Road with wetland restoration and Johlin Cabin. Old-Growth Forest Network inductee as of Arbor Day 2026. Extended hours for winter recreation. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://metroparkstoledo.com/explore-your-parks/pearson-metropark/	https://metroparkstoledo.com/explore-your-parks/pearson-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Providence Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"Canal boats once carried goods and people 249 miles between Toledo and Cincinnati, linking Lake Erie and the Ohio River. At Providence, you can get a sense of what canal travel was like along an original section of the Miami and Erie Canal, complete with Lock #44. A replica of an authentic canal boat, The Volunteer, and historic Isaac Ludwig Mill preserve features of mid-1800s Ohio in a charming setting just across the river from the canal town of Grand Rapids."	"13827 S. River Road, Grand Rapids, OH 43522; Canal Experience: 13205 S. River Road, Grand Rapids, OH 43522"		Lucas;Wood	Providence	Providence	41.419448	-83.856371	86HRC49V+QF	Watercraft Access;Playground;Historic Lock;Bridge	"GIS_VERIFY_COUNTY — addresses are Grand Rapids, OH 43522 which is in Wood County. However, Providence Township is in Lucas County and park may straddle county line. Canal boat and mill open May-October. Towpath Trail northern terminus. Kimble's Landing = Maumee River Water Trail access point. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source."	https://metroparkstoledo.com/explore-your-parks/providence-metropark/	https://metroparkstoledo.com/explore-your-parks/providence-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Secor Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"Located on the edge of the Oak Openings Region, Secor is the northern terminus of the still-developing Oak Openings Corridor, a chain of public and private lands preserving the rare habitats that make up this fascinating region. The first leg of the Moseley Trail, which will connect these natural areas, is completed from Secor to Wiregrass Lake Metropark. Many distinctive trees are a legacy of Secor's past as an arboretum, while Wolfinger Cemetery (Richfield Township cemetery) is named for the area's founding family."	"Secor Metropark, Lucas County, OH"	837	Lucas	Richfield	Richfield	41.666937	-83.780967	86HRM689+QJ	Pavilion;Picnic Area;Playground;Prairie;Arboretum	"Northern terminus of Moseley Trail (Oak Openings Corridor trail). Park expanded in 2019 with two adjacent golf courses (now restored). Multiple areas: Lone Oak, Meadowview, Walnut Grove. Address not captured from page — Lucas County confirmed per project scope. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source."	https://metroparkstoledo.com/explore-your-parks/secor-metropark/	https://metroparkstoledo.com/explore-your-parks/secor-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Side Cut Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"Side Cut is where the Metroparks system began more than 90 years ago, and remains a signature Toledo-area destination today. The riverside park draws fishermen from around the country as walleye swim upriver to spawn in the rapids in late March and April. The flat rocks that extend into the river between Maumee and Waterville are known as the Maumee River Ledges, a rare form of a little-known habitat called an alvar, found in only a handful of places on the Great Lakes. The name 'Side Cut' is derived from the former 'side cut' extension of the Miami and Erie Canal that connected the main line of the canal with the city of Maumee. Three of the six original locks from the canal system were preserved by WPA workers during The Great Depression."	"1025 W River Rd, Maumee, OH 43537"	323	Lucas	Maumee		41.549111	-83.681191	86HRG8X9+JG	Pavilion;Playground;Sledding Hill;Historic Lock	First Metropark (90+ years). Maumee River Ledges are an alvar habitat — rare in Great Lakes. Wabash Cannonball Trail connection to Fallen Timbers and other parks. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://metroparkstoledo.com/explore-your-parks/side-cut-metropark/	https://metroparkstoledo.com/explore-your-parks/side-cut-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Swan Creek Preserve Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"Swan Creek Preserve provides a pleasant, pastoral respite from city life. The South Toledo park named for the creek is an oasis in an urban area, providing crucial feeding and resting ground for migratory birds and a nesting area for resident species. The forested banks of Swan Creek offer a sheltered corridor of wild vegetation. Swan Creek spans 441 acres with an additional 154 acres along the creek. Swan Creek is known for a beautiful display of spring wildflowers, and a very active Window on Wildlife."	"4301 Airport Hwy, Toledo, OH 43615 (2nd entrance: 4100 Glendale Avenue, Toledo, OH 43614)"	595	Lucas	Toledo		41.61666	-83.641402	86HRJ985+MC	Gazebo;Playground;Observation Deck;Bridge	441 ac main park + 154 ac along creek = 595 ac total (per source page). Baseline did not list acreage separately. Brookwood Area is a reservation-only satellite at 5604 Swan Creek Drive. Swan Creek Connector Trail is a named regional connector. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://metroparkstoledo.com/explore-your-parks/swan-creek-preserve-metropark/	https://metroparkstoledo.com/explore-your-parks/swan-creek-preserve-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Toledo Botanical Garden Metropark	Curated Biological Site	Botanical Garden		Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo	OSU Extension Lucas County		"A museum for plants, Toledo Botanical Garden offers visitors the opportunity to share, discover and enjoy cultivated beauty. With more than 60 acres of display gardens and relevant plant collections, TBG is a place of tranquility and opportunities for exploration and reflection. It is also a center for the arts and neighbor to two Toledo Public Schools — Hawkins STEM Academy and Natural Sciences Technology Center — creating a campus for horticulture, art and education."	"5403 Elmer Drive, Toledo, Ohio 43615 (additional parking: 5434 W. Bancroft, Toledo, OH 43615)"	60	Lucas			41.665605	-83.672688	86HRM88G+6W	ADA Accessible;Garden;Public Art Installation	LUC-F-13 RESOLVED: Secret Forest is a children's playscape child feature within TBG — not a standalone site. Baseline lists as 'Toledo Botanical Garden' (60 ac). Adjacent to Hawkins STEM Academy and Natural Sciences Technology Center. Closed Thursdays during concert season.	https://metroparkstoledo.com/explore-your-parks/toledo-botanical-garden-metropark/	https://metroparkstoledo.com/explore-your-parks/toledo-botanical-garden-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Westwinds Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"Westwinds is an archery park for all skill levels. Bring your own equipment during normal operating hours, or attend special training programs. Westwinds is also home to the Flying Tigers Model RC Club, and its members can often be seen flying their remote-control aircraft from the airstrip that they maintain."	"9918 Geiser Rd, Holland, OH 43528"	174	Lucas	Springfield	Springfield	41.609565	-83.777531	86HRJ65C+RX	Hiking Trail;Archery Range	Seasonal: open April 1 - December 1. Specialized archery and RC aircraft facility. Turkey Foot Shelter. Unmanned aircraft (RC models) permitted only at Westwinds with a permit. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://metroparkstoledo.com/explore-your-parks/westwinds-metropark/	https://metroparkstoledo.com/explore-your-parks/westwinds-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Wildwood Preserve Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"Natural beauty and manmade elegance come together as one at Wildwood Preserve, the most visited of the Metroparks. The 493-acre park is the former estate of Toledo's Stranahan family. The park is bisected by the Ottawa River and has sandy soil indicative of the rare Oak Openings Region. In the spring, it is a breeding site for ground-nesting birds such as rufous-sided towhees, field sparrows and American woodcock. Built in 1938 by Champion Spark Plug magnate Robert Stranahan, Metroparks acquired the estate in 1975."	"5100 W Central Ave, Toledo, OH 43615"	493	Lucas	Sylvania	Sylvania	41.682735	-83.668658	86HRM8MJ+3G	Multi-use Trail;Pavilion;Playground;Prairie;Garden	"Former Stranahan family estate. Note: UT Stranahan Arboretum (LUC-F-18) is also Stranahan family legacy — different entity, separate from this park. Most visited Metropark. Sandy soil = Oak Openings Region character. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source."	https://metroparkstoledo.com/explore-your-parks/wildwood-preserve-metropark/	https://metroparkstoledo.com/explore-your-parks/wildwood-preserve-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Wiregrass Lake Metropark	Park			Active	Metroparks Toledo / Metropolitan Park District of the Toledo Area	Metroparks Toledo			"The namesake lake is the first thing you will notice at Wiregrass. The scenic water is open for canoeing and kayaking, as well as fishing from the shore or the dock. Wiregrass Lake Metropark contains rare wet prairie and the variety of dragonflies found here is unmatched anywhere else in Ohio."	"201 N Eber Rd, Holland, OH 43528"	51	Lucas	Spencer	Spencer	41.639004	-83.791277	86HRJ6Q5+JF	Hiking Trail;Watercraft Access;Camping;Prairie	Southern terminus of Moseley Trail (Oak Openings Corridor trail; first leg from Secor complete). Rare dragonfly community of statewide significance. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://metroparkstoledo.com/explore-your-parks/wiregrass-lake-metropark/	https://metroparkstoledo.com/explore-your-parks/wiregrass-lake-metropark/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
